pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_details,destinations,fare,trip_distance,travel_time
2015-01-15 19:05:39 +0,2015-01-15 19:23:42 +00:00,-73.99389648,40.75011063,-73.97478485,40.75061798
2015-01-15 19:05:40 +0,2015-01-15 19:21:00 +00:00,-73.96870422,40.75424576,-73.9551239,40.7868576
2015-01-15 19:05:40 +00:00,2015-01-15 19:28:18 +00:00,-73.86306,40.76958084,-73.95271301,40.78578186
2015-01-15 19:05:41 +00:00,2015-01-15 19:31:00 +00:00,-73.97660065,40.7518959,-73.99892426,40.71459579
2015-01-15 10:26:15 +00:00,2015-01-15 10:36:03 +00:00,-73.96815491,40.76235962,-73.98164368,40.74707031
2015-01-15 10:26:16 +00:00,2015-01-15 10:32:04 +00:00,-74.00554657,40.72677612,-74.01348114,40.71365738
2015-01-15 10:26:16 +00:00,2015-01-15 11:08:10 +00:00,-73.86273956,40.7688446,-73.98956299,40.75883865

